,公司代码,公司名称,年份,募投项目是否延期
868,002401,中海科技,2015,0
869,002402,和而泰,2015,0
870,002403,爱仕达,2015,0
871,002404,嘉欣丝绸,2015,0
872,002405,四维图新,2015,0
873,002406,远东传动,2015,0
874,002407,多氟多,2015,0
875,002408,齐翔腾达,2015,0
876,002409,雅克科技,2015,0
877,002410,广联达,2015,0
878,002411,必康股份,2015,0
879,002412,汉森制药,2015,0
880,002413,雷科防务,2015,0
881,002414,高德红外,2015,0
882,002415,海康威视,2015,0
883,002415,海康威视,2015,0
884,002416,爱施德,2015,0
885,002417,ST元达,2015,0
886,002418,康盛股份,2015,0
887,002419,天虹商场,2015,0
888,002420,毅昌股份,2015,0
889,002421,达实智能,2015,0
890,002422,科伦药业,2015,0
891,002423,中原特钢,2015,0
892,002424,贵州百灵,2015,0
893,002425,凯撒股份,2015,0
894,002426,胜利精密,2015,0
895,002427,尤夫股份,2015,0
896,002428,云南锗业,2015,0
897,002429,兆驰股份,2015,1
898,002430,杭氧股份,2015,1
899,002431,棕榈园林,2015,0
900,002432,九安医疗,2015,0
901,002433,太安堂,2015,0
902,002434,万里扬,2015,0
903,002435,长江润发,2015,0
904,002436,兴森科技,2015,0
905,002437,誉衡药业,2015,0
906,002438,江苏神通,2015,0
907,002439,启明星辰,2015,0
908,002440,闰土股份,2015,0
909,002441,众业达,2015,0
910,002442,龙星化工,2015,0
911,002443,金洲管道,2015,0
912,002444,巨星科技,2015,0
913,002445,中南重工,2015,0
914,002446,盛路通信,2015,0
915,002447,壹桥海参,2015,0
916,002448,中原内配,2015,0
917,002449,国星光电,2015,0
918,002450,康得新,2015,0
919,002451,摩恩电气,2015,0
920,002452,长高集团,2015,0
921,002453,天马精化,2015,0
922,002454,松芝股份,2015,0
923,002455,百川股份,2015,0
924,002456,欧菲光,2015,1
925,002457,青龙管业,2015,0
926,002458,益生股份,2015,0
927,002459,天业通联,2015,0
928,002460,赣锋锂业,2015,0
929,002461,珠江啤酒,2015,0
930,002462,嘉事堂,2015,0
931,002463,沪电股份,2015,0
932,002464,金利科技,2015,1
933,002465,海格通信,2015,1
934,002466,天齐锂业,2015,0
935,002467,二六三,2015,0
936,002468,艾迪西,2015,0
937,002469,三维工程,2015,0
938,002470,金正大,2015,0
939,002471,中超控股,2015,0
940,002472,双环传动,2015,0
941,002473,圣莱达,2015,0
942,002474,榕基软件,2015,0
943,002475,立讯精密,2015,0
944,002476,宝莫股份,2015,0
945,002477,雏鹰农牧,2015,0
946,002478,常宝股份,2015,0
947,002479,富春环保,2015,0
948,002480,新筑股份,2015,0
949,002481,双塔食品,2015,0
950,002482,广田股份,2015,0
951,002483,润邦股份,2015,0
952,002484,江海股份,2015,0
953,002485,希努尔,2015,0
954,002486,嘉麟杰,2015,0
955,002487,大金重工,2015,0
956,002488,金固股份,2015,0
957,002489,浙江永强,2015,0
958,002490,山东墨龙,2015,0
959,002491,通鼎互联,2015,0
960,002492,恒基达鑫,2015,0
961,002493,荣盛石化,2015,0
962,002494,华斯股份,2015,0
963,002495,佳隆股份,2015,0
964,002496,辉丰股份,2015,0
965,002497,雅化集团,2015,1
966,002498,汉缆股份,2015,0
967,002499,科林环保,2015,0
968,002500,山西证券,2015,0
969,002501,利源精制,2015,0
970,002502,骅威股份,2015,0
971,002503,搜于特,2015,0
972,002504,弘高创意,2015,0
973,002505,大康牧业,2015,0
974,002506,协鑫集成,2015,0
975,002507,涪陵榨菜,2015,0
976,002508,老板电器,2015,0
977,002509,天广消防,2015,0
978,002510,天汽模,2015,0
979,002511,中顺洁柔,2015,0
980,002512,达华智能,2015,0
981,002513,蓝丰生化,2015,0
982,002514,宝馨科技,2015,0
983,002515,金字火腿,2015,0
984,002516,旷达科技,2015,0
985,002517,恺英网络,2015,0
986,002518,科士达,2015,0
987,002519,银河电子,2015,0
988,002520,日发精机,2015,0
989,002521,齐峰新材,2015,1
990,002522,浙江众成,2015,0
991,002523,天桥起重,2015,0
992,002524,光正集团,2015,0
993,002526,山东矿机,2015,0
994,002527,新时达,2015,0
995,002528,英飞拓,2015,0
996,002529,海源机械,2015,0
997,002530,丰东股份,2015,0
998,002531,天顺风能,2015,0
999,002532,新界泵业,2015,0
1000,002533,金杯电工,2015,0
1001,002534,杭锅股份,2015,0
1002,002535,林州重机,2015,0
1003,002536,西泵股份,2015,0
1004,002537,海立美达,2015,0
1005,002538,司尔特,2015,0
1006,002539,新都化工,2015,0
1007,002540,亚太科技,2015,0
1008,002541,鸿路钢构,2015,0
1009,002542,中化岩土,2015,0
1010,002543,万和电气,2015,0
1011,002544,杰赛科技,2015,0
1012,002545,东方铁塔,2015,0
1013,002546,新联电子,2015,0
1014,002547,春兴精工,2015,0
1015,002548,金新农,2015,0
1016,002549,凯美特气,2015,0
1017,002550,千红制药,2015,0
1018,002551,尚荣医疗,2015,0
1019,002552,宝鼎科技,2015,0
1020,002553,南方轴承,2015,0
1021,002554,惠博普,2015,1
1022,002555,三七互娱,2015,0
1023,002556,辉隆股份,2015,0
1024,002557,洽洽食品,2015,0
1025,002558,世纪游轮,2015,0
1026,002559,亚威股份,2015,0
1027,002560,通达股份,2015,0
1028,002561,徐家汇,2015,0
1029,002562,兄弟科技,2015,0
1030,002563,森马服饰,2015,0
1031,002564,天沃科技,2015,0
1032,002565,上海绿新,2015,0
1033,002566,益盛药业,2015,0
1034,002567,唐人神,2015,0
1035,002568,百润股份,2015,0
1036,002570,贝因美,2015,0
1037,002571,德力股份,2015,0
1038,002572,索菲亚,2015,0
1039,002573,清新环境,2015,0
1040,002574,明牌珠宝,2015,0
1041,002575,群兴玩具,2015,0
1042,002576,通达动力,2015,0
1043,002577,雷柏科技,2015,0
1044,002578,闽发铝业,2015,0
1045,002579,中京电子,2015,0
1046,002580,圣阳股份,2015,0
1047,002581,未名医药,2015,0
1048,002582,好想你,2015,0
1049,002583,海能达,2015,0
1050,002584,西陇科学,2015,0
1051,002585,双星新材,2015,0
1052,002586,围海股份,2015,0
1053,002587,奥拓电子,2015,0
1054,002588,史丹利,2015,0
1055,002589,瑞康医药,2015,0
1056,002590,万安科技,2015,0
1057,002591,恒大高新,2015,0
1058,002592,八菱科技,2015,0
1059,002593,日上集团,2015,0
1060,002594,比亚迪,2015,0
1061,002595,豪迈科技,2015,0
1062,002596,海南瑞泽,2015,0
1063,002597,金禾实业,2015,0
1064,002598,山东章鼓,2015,0
1065,002599,盛通股份,2015,0
1066,002600,江粉磁材,2015,0
1067,002601,佰利联,2015,0
1068,002602,世纪华通,2015,0
1069,002603,以岭药业,2015,0
1070,002604,龙力生物,2015,0
1071,002605,姚记扑克,2015,0
1072,002606,大连电瓷,2015,0
1073,002607,亚夏汽车,2015,0
1074,002608,ST舜船,2015,0
1075,002609,捷顺科技,2015,0
1076,002610,爱康科技,2015,0
1077,002611,东方精工,2015,1
1078,002612,朗姿股份,2015,0
1079,002613,北玻股份,2015,0
1080,002614,蒙发利,2015,0
1081,002615,哈尔斯,2015,0
1082,002616,长青集团,2015,0
1083,002617,露笑科技,2015,0
1084,002618,丹邦科技,2015,0
1085,002619,巨龙管业,2015,0
1086,002620,瑞和股份,2015,0
1087,002621,三垒股份,2015,0
1088,002622,永大集团,2015,0
1089,002623,亚玛顿,2015,0
1090,002624,完美环球,2015,0
1091,002625,龙生股份,2015,0
1092,002626,金达威,2015,0
1093,002627,宜昌交运,2015,0
1094,002628,成都路桥,2015,0
1095,002629,仁智油服,2015,1
1096,002630,华西能源,2015,0
1097,002631,德尔未来,2015,0
1098,002632,道明光学,2015,0
1099,002633,ST申科,2015,1
1100,002634,棒杰股份,2015,0
1101,002635,安洁科技,2015,0
1102,002636,金安国纪,2015,0
1103,002637,赞宇科技,2015,0
1104,002638,勤上光电,2015,1
1105,002639,雪人股份,2015,1
1106,002640,跨境通,2015,0
1107,002641,永高股份,2015,0
1108,002642,荣之联,2015,0
1109,002643,万润股份,2015,0
1110,002644,佛慈制药,2015,0
1111,002645,华宏科技,2015,0
1112,002646,青青稞酒,2015,1
1113,002647,宏磊股份,2015,0
1114,002648,卫星石化,2015,0
1115,002649,博彦科技,2015,0
1116,002650,加加食品,2015,0
1117,002651,利君股份,2015,0
1118,002652,扬子新材,2015,0
1119,002653,海思科,2015,0
1120,002654,万润科技,2015,0
1121,002655,共达电声,2015,0
1122,002656,摩登大道,2015,0
1123,002656,摩登大道,2015,0
1124,002657,中科金财,2015,1
1125,002658,雪迪龙,2015,0
1126,002659,中泰桥梁,2015,0
1127,002660,茂硕电源,2015,0
1128,002661,克明面业,2015,0
1129,002662,京威股份,2015,0
1130,002663,普邦园林,2015,0
1131,002664,信质电机,2015,0
1132,002665,首航节能,2015,0
1133,002666,德联集团,2015,0
1134,002667,鞍重股份,2015,0
1135,002668,奥马电器,2015,0
1136,002669,康达新材,2015,0
1137,002670,华声股份,2015,0
1138,002671,龙泉股份,2015,0
1139,002672,东江环保,2015,0
1140,002673,西部证券,2015,0
1141,002674,兴业科技,2015,0
1142,002675,东诚药业,2015,0
1143,002676,顺威股份,2015,0
1144,002677,浙江美大,2015,0
1145,002678,珠江钢琴,2015,0
1146,002679,福建金森,2015,0
1147,002680,长生生物,2015,0
1148,002681,奋达科技,2015,0
1149,002682,龙洲股份,2015,0
1150,002683,宏大爆破,2015,0
1151,002684,猛狮科技,2015,0
1152,002685,华东重机,2015,0
1153,002686,亿利达,2015,0
1154,002687,乔治白,2015,0
1155,002688,金河生物,2015,0
1156,002689,远大智能,2015,0
1157,002690,美亚光电,2015,0
1158,002691,冀凯股份,2015,0
1159,002692,远程电缆,2015,0
1160,002693,双成药业,2015,0
1161,002694,顾地科技,2015,1
1162,002695,煌上煌,2015,0
1163,002696,百洋股份,2015,0
1164,002697,红旗连锁,2015,0
1165,002698,博实股份,2015,0
1166,002699,美盛文化,2015,0
1167,002700,新疆浩源,2015,0
1168,002701,奥瑞金,2015,0
1169,002702,海欣食品,2015,0
1170,002703,浙江世宝,2015,1
1171,002705,新宝股份,2015,0
1172,002706,良信电器,2015,0
1173,002707,众信旅游,2015,0
1174,002708,光洋股份,2015,0
1175,002709,天赐材料,2015,0
1176,002711,欧浦智网,2015,0
1177,002712,思美传媒,2015,0
1178,002713,东易日盛,2015,0
1179,002714,牧原股份,2015,0
1180,002715,登云股份,2015,0
1181,002716,金贵银业,2015,0
1182,002717,岭南园林,2015,0
1183,002718,友邦吊顶,2015,0
1184,002719,麦趣尔,2015,0
1185,002721,金一文化,2015,0
1186,002722,金轮股份,2015,1
1187,002723,金莱特,2015,0
1188,002724,海洋王,2015,0
1189,002725,跃岭股份,2015,0
1190,002726,龙大肉食,2015,0
1191,002727,一心堂,2015,0
1192,002728,台城制药,2015,0
1193,002729,好利来,2015,0
1194,002730,电光科技,2015,0
1195,002731,萃华珠宝,2015,0
1196,002732,燕塘乳业,2015,0
1197,002733,雄韬股份,2015,0
1198,002734,利民股份,2015,0
1199,002735,王子新材,2015,0
1200,002736,国信证券,2015,0
1201,002737,葵花药业,2015,0
1202,002738,中矿资源,2015,0
1203,002739,万达院线,2015,0
1204,002740,爱迪尔,2015,0
1205,002741,光华科技,2015,0
1206,002742,三圣特材,2015,0
1207,002743,富煌钢构,2015,0
1208,002745,木林森,2015,0
1209,002746,仙坛股份,2015,0
1210,002747,埃斯顿,2015,0
1211,002748,世龙实业,2015,0
1212,002749,国光股份,2015,0
1213,002750,龙津药业,2015,0
1214,002751,易尚展示,2015,0
1215,002752,昇兴股份,2015,0
1216,002753,永东股份,2015,0
1217,002755,东方新星,2015,0
1218,002756,永兴特钢,2015,0
1219,002757,南兴装备,2015,0
1220,002758,华通医药,2015,0
1221,002759,天际股份,2015,0
1222,002760,凤形股份,2015,0
1223,002761,多喜爱,2015,0
1224,002762,金发拉比,2015,0
1225,002763,汇洁股份,2015,0
1226,002765,蓝黛传动,2015,0
1227,002766,索菱股份,2015,0
1228,002767,先锋电子,2015,0
1229,002768,国恩股份,2015,0
1230,002769,普路通,2015,0
1231,002770,科迪乳业,2015,0
1232,002771,真视通,2015,0
1233,002772,众兴菌业,2015,0
1234,002773,康弘药业,2015,0
1235,002775,文科园林,2015,0
1236,002776,柏堡龙,2015,0
1237,002777,久远银海,2015,0
1238,002778,高科石化,2015,0
1239,002779,中坚科技,2015,0
1240,002780,三夫户外,2015,0
1241,002781,奇信股份,2015,0
1242,002782,可立克,2015,0
1243,002783,凯龙股份,2015,0
1244,002785,万里石,2015,0
1245,002786,银宝山新,2015,0
1246,002787,华源包装,2015,0
1247,002788,鹭燕医药,2015,0
1248,002789,建艺集团,2015,0
1249,002790,瑞尔特,2015,0
1250,002791,坚朗五金,2015,0
1251,002792,通宇通讯,2015,0
1252,200011,深物业B,2015,0
1253,200012,南  玻Ｂ,2015,0
1254,200016,深康佳Ｂ,2015,0
1255,200017,深中华B,2015,0
1256,200019,深深宝Ｂ,2015,0
1257,200020,深华发Ｂ,2015,0
1258,200022,深赤湾Ｂ,2015,0
1259,200025,特  力Ｂ,2015,0
1260,200026,飞亚达Ｂ,2015,0
1261,200028,一致Ｂ,2015,0
1262,200029,深深房Ｂ,2015,0
1263,200037,深南电Ｂ,2015,0
1264,200045,深纺织Ｂ,2015,0
1265,200053,深基地Ｂ,2015,0
1266,200053,深基地Ｂ,2015,0
1267,200054,建摩B,2015,0
1268,200054,建摩B,2015,0
1269,200055,方大Ｂ,2015,0
1270,200058,深赛格Ｂ,2015,0
1271,200152,山  航Ｂ,2015,0
1272,200152,山  航Ｂ,2015,0
1273,200160,南江B,2015,0
1274,200160,南江B,2015,0
1275,200168,雷伊B,2015,0
1276,200168,雷伊B,2015,0
1277,200413,东旭B,2015,0
1278,200418,小天鹅Ｂ,2015,0
1279,200429,粤高速Ｂ,2015,0
1280,200468,宁通信Ｂ,2015,0
1281,200468,宁通信Ｂ,2015,0
1282,200488,晨  鸣Ｂ,2015,0
1283,200505,珠江B,2015,0
1284,200512,闽灿坤Ｂ,2015,0
1285,200512,闽灿坤Ｂ,2015,0
1286,200521,皖美菱Ｂ,2015,0
1287,200530,大  冷Ｂ,2015,0
1288,200539,粤电力Ｂ,2015,0
1289,200541,粤照明Ｂ,2015,0
1290,200550,江  铃Ｂ,2015,0
1291,200570,苏常柴Ｂ,2015,0
1292,200581,苏威孚Ｂ,2015,0
1293,200596,古井贡Ｂ,2015,0
1294,200613,大东海B,2015,0
1295,200625,长  安Ｂ,2015,0
1296,200706,瓦  轴Ｂ,2015,0
1297,200706,瓦  轴Ｂ,2015,0
1298,200725,京东方Ｂ,2015,0
1299,200726,鲁  泰Ｂ,2015,0
1300,200761,本钢板Ｂ,2015,0
1301,200771,杭汽轮Ｂ,2015,0
1302,200771,杭汽轮Ｂ,2015,0
1303,200869,张  裕Ｂ,2015,0
1304,200986,粤华包Ｂ,2015,0
1305,200986,粤华包Ｂ,2015,0
1306,200992,中  鲁Ｂ,2015,0
1307,200992,中  鲁Ｂ,2015,0
1308,300001,特锐德,2015,0
1309,300002,神州泰岳,2015,0
1310,300003,乐普医疗,2015,0
1311,300004,南风股份,2015,1
1312,300005,探路者,2015,0
1313,300006,莱美药业,2015,0
1314,300007,汉威电子,2015,0
1315,300008,上海佳豪,2015,0
1316,300009,安科生物,2015,0
1317,300010,立思辰,2015,0
1318,300011,鼎汉技术,2015,0
1319,300012,华测检测,2015,0
1320,300013,新宁物流,2015,0
1321,300014,亿纬锂能,2015,0
1322,300015,爱尔眼科,2015,0
1323,300016,北陆药业,2015,1
1324,300017,网宿科技,2015,0
1325,300018,中元华电,2015,0
1326,300019,硅宝科技,2015,0
1327,300020,银江股份,2015,0
1328,300021,大禹节水,2015,0
1329,300022,吉峰农机,2015,0
1330,300023,宝德股份,2015,0
1331,300024,机器人,2015,0
1332,300025,华星创业,2015,0
1333,300026,红日药业,2015,0
1334,300027,华谊兄弟,2015,0
1335,300028,金亚科技,2015,0
1336,300029,天龙光电,2015,0
1337,300030,阳普医疗,2015,0
1338,300031,宝通科技,2015,0
1339,300032,金龙机电,2015,0
1340,300033,同花顺,2015,0
1341,300034,钢研高纳,2015,0
1342,300035,中科电气,2015,0
1343,300036,超图软件,2015,0
1344,300037,新宙邦,2015,0
1345,300038,梅泰诺,2015,0
1346,300039,上海凯宝,2015,0
1347,300040,九洲电气,2015,0
1348,300041,回天新材,2015,0
1349,300042,朗科科技,2015,0
1350,300043,互动娱乐,2015,0
1351,300044,赛为智能,2015,0
1352,300045,华力创通,2015,0
1353,300046,台基股份,2015,0
1354,300047,天源迪科,2015,0
1355,300048,合康变频,2015,0
1356,300049,福瑞股份,2015,0
1357,300050,世纪鼎利,2015,0
1358,300051,三五互联,2015,0
1359,300052,中青宝,2015,0
1360,300053,欧比特,2015,0
1361,300054,鼎龙股份,2015,0
1362,300055,万邦达,2015,0
1363,300056,三维丝,2015,0
1364,300057,万顺股份,2015,0
1365,300058,蓝色光标,2015,0
1366,300059,东方财富,2015,0
1367,300061,康耐特,2015,0
1368,300062,中能电气,2015,0
1369,300063,天龙集团,2015,0
1370,300064,豫金刚石,2015,0
1371,300065,海兰信,2015,0
1372,300066,三川智慧,2015,0
1373,300067,安诺其,2015,0
1374,300068,南都电源,2015,1
1375,300069,金利华电,2015,0
1376,300070,碧水源,2015,1
1377,300071,华谊嘉信,2015,0
1378,300072,三聚环保,2015,0
1379,300073,当升科技,2015,1
1380,300074,华平股份,2015,0
1381,300075,数字政通,2015,0
1382,300076,GQY视讯,2015,0
1383,300077,国民技术,2015,0
1384,300078,思创医惠,2015,0
1385,300079,数码视讯,2015,0
1386,300080,易成新能,2015,0
1387,300081,恒信移动,2015,0
1388,300082,奥克股份,2015,1
1389,300083,劲胜精密,2015,0
1390,300084,海默科技,2015,1
1391,300085,银之杰,2015,0
1392,300086,康芝药业,2015,0
1393,300087,荃银高科,2015,0
1394,300088,长信科技,2015,0
1395,300090,盛运环保,2015,0
1396,300091,金通灵,2015,0
1397,300092,科新机电,2015,0
1398,300093,金刚玻璃,2015,0
1399,300094,国联水产,2015,0
1400,300095,华伍股份,2015,0
1401,300096,易联众,2015,0
1402,300097,智云股份,2015,0
1403,300098,高新兴,2015,0
1404,300099,尤洛卡,2015,0
1405,300100,双林股份,2015,0
1406,300101,振芯科技,2015,0
1407,300102,乾照光电,2015,0
1408,300103,达刚路机,2015,1
1409,300104,乐视网,2015,0
1410,300105,龙源技术,2015,0
1411,300106,西部牧业,2015,0
1412,300107,建新股份,2015,0
1413,300108,双龙股份,2015,0
1414,300109,新开源,2015,0
1415,300110,华仁药业,2015,0
1416,300111,向日葵,2015,0
1417,300112,万讯自控,2015,0
1418,300113,顺网科技,2015,0
1419,300114,中航电测,2015,0
1420,300115,长盈精密,2015,0
1421,300116,坚瑞消防,2015,1
1422,300117,嘉寓股份,2015,1
1423,300118,东方日升,2015,0
1424,300119,瑞普生物,2015,0
1425,300120,经纬电材,2015,0
1426,300121,阳谷华泰,2015,0
1427,300122,智飞生物,2015,0
1428,300123,太阳鸟,2015,0
1429,300124,汇川技术,2015,0
1430,300125,易世达,2015,0
1431,300126,锐奇股份,2015,0
1432,300127,银河磁体,2015,0
1433,300128,锦富新材,2015,0
1434,300129,泰胜风能,2015,1
1435,300130,新国都,2015,0
1436,300131,英唐智控,2015,0
1437,300132,青松股份,2015,0
1438,300133,华策影视,2015,0
1439,300134,大富科技,2015,0
1440,300135,宝利国际,2015,0
1441,300136,信维通信,2015,0
1442,300137,先河环保,2015,1
1443,300138,晨光生物,2015,0
1444,300139,晓程科技,2015,0
1445,300140,启源装备,2015,0
1446,300141,和顺电气,2015,0
1447,300142,沃森生物,2015,0
1448,300143,星河生物,2015,0
1449,300144,宋城演艺,2015,0
1450,300145,南方泵业,2015,0
1451,300146,汤臣倍健,2015,0
1452,300147,香雪制药,2015,0
1453,300148,天舟文化,2015,0
1454,300149,量子高科,2015,0
1455,300150,世纪瑞尔,2015,0
1456,300151,昌红科技,2015,0
1457,300152,科融环境,2015,0
1458,300153,科泰电源,2015,0
1459,300154,瑞凌股份,2015,1
1460,300155,安居宝,2015,1
1461,300156,神雾环保,2015,0
1462,300157,恒泰艾普,2015,0
1463,300158,振东制药,2015,0
1464,300159,新研股份,2015,0
1465,300160,秀强股份,2015,0
1466,300161,华中数控,2015,1
1467,300162,雷曼股份,2015,1
1468,300163,先锋新材,2015,0
1469,300164,通源石油,2015,0
1470,300165,天瑞仪器,2015,1
1471,300166,东方国信,2015,0
1472,300167,迪威视讯,2015,0
1473,300168,万达信息,2015,0
1474,300169,天晟新材,2015,0
1475,300170,汉得信息,2015,0
1476,300171,东富龙,2015,0
1477,300172,中电环保,2015,0
1478,300173,智慧松德,2015,0
1479,300174,元力股份,2015,0
1480,300175,朗源股份,2015,0
1481,300176,鸿特精密,2015,0
1482,300177,中海达,2015,0
1483,300178,腾邦国际,2015,0
1484,300179,四方达,2015,0
1485,300180,华峰超纤,2015,0
1486,300181,佐力药业,2015,0
1487,300182,捷成股份,2015,0
1488,300183,东软载波,2015,0
1489,300184,力源信息,2015,0
1490,300185,通裕重工,2015,0
1491,300187,永清环保,2015,0
1492,300188,美亚柏科,2015,0
1493,300189,神农基因,2015,0
1494,300190,维尔利,2015,0
1495,300191,潜能恒信,2015,0
1496,300192,科斯伍德,2015,0
1497,300193,佳士科技,2015,0
1498,300194,福安药业,2015,1
1499,300195,长荣股份,2015,0
1500,300196,长海股份,2015,0
1501,300197,铁汉生态,2015,0
1502,300198,纳川股份,2015,0
1503,300199,翰宇药业,2015,0
1504,300200,高盟新材,2015,0
1505,300201,海伦哲,2015,0
1506,300202,聚龙股份,2015,0
1507,300203,聚光科技,2015,0
1508,300204,舒泰神,2015,0
1509,300205,天喻信息,2015,0
1510,300206,理邦仪器,2015,0
1511,300207,欣旺达,2015,0
1512,300208,恒顺众昇,2015,0
1513,300209,天泽信息,2015,0
1514,300210,森远股份,2015,0
1515,300211,亿通科技,2015,0
1516,300212,易华录,2015,0
1517,300213,佳讯飞鸿,2015,0
1518,300214,日科化学,2015,0
1519,300215,电科院,2015,1
1520,300216,千山药机,2015,0
1521,300217,东方电热,2015,0
1522,300218,安利股份,2015,0
1523,300219,鸿利光电,2015,0
1524,300220,金运激光,2015,0
1525,300221,银禧科技,2015,0
1526,300222,科大智能,2015,0
1527,300223,北京君正,2015,0
1528,300224,正海磁材,2015,1
1529,300225,金力泰,2015,0
1530,300226,上海钢联,2015,0
1531,300227,光韵达,2015,0
1532,300228,富瑞特装,2015,0
1533,300229,拓尔思,2015,0
1534,300230,永利股份,2015,0
1535,300231,银信科技,2015,0
1536,300232,洲明科技,2015,1
1537,300233,金城医药,2015,0
1538,300234,开尔新材,2015,1
1539,300235,方直科技,2015,0
1540,300236,上海新阳,2015,0
1541,300237,美晨科技,2015,0
1542,300238,冠昊生物,2015,0
1543,300239,东宝生物,2015,0
1544,300240,飞力达,2015,0
1545,300241,瑞丰光电,2015,0
1546,300242,明家联合,2015,0
1547,300243,瑞丰高材,2015,0
1548,300244,迪安诊断,2015,0
1549,300245,天玑科技,2015,0
1550,300246,宝莱特,2015,0
1551,300247,乐金健康,2015,0
1552,300248,新开普,2015,0
1553,300249,依米康,2015,0
1554,300250,初灵信息,2015,0
1555,300251,光线传媒,2015,0
1556,300252,金信诺,2015,0
1557,300253,卫宁健康,2015,0
1558,300254,仟源医药,2015,0
1559,300255,常山药业,2015,0
1560,300256,星星科技,2015,0
1561,300257,开山股份,2015,0
1562,300258,精锻科技,2015,0
1563,300259,新天科技,2015,0
1564,300260,新莱应材,2015,1
1565,300261,雅本化学,2015,0
1566,300262,巴安水务,2015,0
1567,300263,隆华节能,2015,0
1568,300264,佳创视讯,2015,1
1569,300265,通光线缆,2015,0
1570,300266,兴源环境,2015,0
1571,300267,尔康制药,2015,0
1572,300268,万福生科,2015,0
1573,300269,联建光电,2015,0
1574,300270,中威电子,2015,1
1575,300271,华宇软件,2015,0
1576,300272,开能环保,2015,0
1577,300273,和佳股份,2015,1
1578,300274,阳光电源,2015,0
1579,300275,梅安森,2015,0
1580,300276,三丰智能,2015,0
1581,300277,海联讯,2015,0
1582,300278,华昌达,2015,0
1583,300279,和晶科技,2015,0
1584,300280,南通锻压,2015,0
1585,300281,金明精机,2015,0
1586,300282,汇冠股份,2015,0
1587,300283,温州宏丰,2015,0
1588,300284,苏交科,2015,1
1589,300285,国瓷材料,2015,0
1590,300286,安科瑞,2015,0
1591,300287,飞利信,2015,1
1592,300288,朗玛信息,2015,0
1593,300289,利德曼,2015,0
1594,300290,荣科科技,2015,0
1595,300291,华录百纳,2015,0
1596,300292,吴通控股,2015,0
1597,300293,蓝英装备,2015,1
1598,300294,博雅生物,2015,0
1599,300295,三六五网,2015,0
1600,300296,利亚德,2015,0
1601,300297,蓝盾股份,2015,0
1602,300298,三诺生物,2015,0
1603,300299,富春通信,2015,0
1604,300300,汉鼎股份,2015,0
1605,300301,长方照明,2015,0
1606,300302,同有科技,2015,0
1607,300303,聚飞光电,2015,0
1608,300304,云意电气,2015,0
1609,300305,裕兴股份,2015,0
1610,300306,远方光电,2015,0
1611,300307,慈星股份,2015,1
1612,300308,中际装备,2015,0
1613,300309,吉艾科技,2015,0
1614,300310,宜通世纪,2015,0
1615,300311,任子行,2015,0
1616,300312,邦讯技术,2015,0
1617,300313,天山生物,2015,0
1618,300314,戴维医疗,2015,1
1619,300315,掌趣科技,2015,0
1620,300316,晶盛机电,2015,0
1621,300317,珈伟股份,2015,0
1622,300318,博晖创新,2015,0
1623,300319,麦捷科技,2015,0
1624,300320,海达股份,2015,0
1625,300321,同大股份,2015,0
1626,300322,硕贝德,2015,0
1627,300323,华灿光电,2015,0
1628,300324,旋极信息,2015,1
1629,300325,德威新材,2015,0
1630,300326,凯利泰,2015,0
1631,300327,中颖电子,2015,0
1632,300328,宜安科技,2015,0
1633,300329,海伦钢琴,2015,1
1634,300330,华虹计通,2015,0
1635,300331,苏大维格,2015,0
1636,300332,天壕环境,2015,0
1637,300333,兆日科技,2015,0
1638,300334,津膜科技,2015,0
1639,300335,迪森股份,2015,0
1640,300336,新文化,2015,0
1641,300337,银邦股份,2015,0
1642,300338,开元仪器,2015,1
1643,300339,润和软件,2015,0
1644,300340,科恒股份,2015,0
1645,300341,麦迪电气,2015,1
1646,300342,天银机电,2015,0
1647,300343,联创股份,2015,0
1648,300344,太空板业,2015,0
1649,300345,红宇新材,2015,0
1650,300346,南大光电,2015,1
1651,300347,泰格医药,2015,0
1652,300348,长亮科技,2015,0
1653,300349,金卡股份,2015,0
1654,300350,华鹏飞,2015,0
1655,300351,永贵电器,2015,0
1656,300352,北信源,2015,0
1657,300353,东土科技,2015,0
1658,300354,东华测试,2015,0
1659,300355,蒙草抗旱,2015,0
1660,300356,光一科技,2015,0
1661,300357,我武生物,2015,0
1662,300358,楚天科技,2015,1
1663,300359,全通教育,2015,0
1664,300360,炬华科技,2015,0
1665,300362,天翔环境,2015,0
1666,300363,博腾股份,2015,0
1667,300364,中文在线,2015,0
1668,300365,恒华科技,2015,0
1669,300366,创意信息,2015,0
1670,300367,东方网力,2015,0
1671,300368,汇金股份,2015,0
1672,300369,绿盟科技,2015,0
1673,300370,安控科技,2015,0
1674,300371,汇中股份,2015,0
1675,300372,欣泰电气,2015,0
1676,300373,扬杰科技,2015,0
1677,300374,恒通科技,2015,0
1678,300375,鹏翎股份,2015,0
1679,300376,易事特,2015,0
1680,300377,赢时胜,2015,0
1681,300378,鼎捷软件,2015,1
1682,300379,东方通,2015,0
1683,300380,安硕信息,2015,0
1684,300381,溢多利,2015,1
1685,300382,斯莱克,2015,0
1686,300383,光环新网,2015,0
1687,300384,三联虹普,2015,0
1688,300385,雪浪环境,2015,0
1689,300386,飞天诚信,2015,0
1690,300387,富邦股份,2015,0
1691,300388,国祯环保,2015,0
